match_uuid,Round,Team,Race,Name,Type,Level,SPP_gain,playerID,Opponent,Opponent_Race,BLK,AVBr,KO,CAS,Kills,TD,Pass,Pass_m,Catch,Int,Carry_m,Surf,FP
1000437ca7,1,The Blessed Ratmen,Skaven,Cardinal Thelk,Gutter Runner,1,0,22171174,Comfortably Uncomfortable,Dark Elf,0,0,0,0,0,0,0,0,0,0,0,0,0
1000437ca7,1,The Blessed Ratmen,Skaven,Deacon Deedle Blade,Lineman,1,0,22171180,Comfortably Uncomfortable,Dark Elf,0,0,0,0,0,0,0,0,0,0,0,0,0
1000437ca7,1,Comfortably Uncomfortable,Dark Elf,Endhil,Blitzer,2,5,22106631,The Blessed Ratmen,Skaven,10,3,1,0,0,0,0,0,0,0,14,0,6
1000437ca7,1,Comfortably Uncomfortable,Dark Elf,Aedrel,Lineman,1,0,22106636,The Blessed Ratmen,Skaven,4,3,0,0,0,0,0,0,0,0,0,0,3
1000437ca7,1,Comfortably Uncomfortable,Dark Elf,Latain,Blitzer,1,4,22106630,The Blessed Ratmen,Skaven,7,4,1,2,0,0,0,0,0,0,26,0,8
1000437ca7,1,Comfortably Uncomfortable,Dark Elf,Aedwe,Runner,2,0,22169899,The Blessed Ratmen,Skaven,1,0,0,0,0,0,0,0,0,0,44,0,2
1000437ca7,1,Comfortably Uncomfortable,Dark Elf,Kyrtin,Lineman,1,0,22106637,The Blessed Ratmen,Skaven,2,0,0,0,0,0,0,0,0,0,10,0,2
1000437ca7,1,Comfortably Uncomfortable,Dark Elf,Lilnil,Lineman,1,0,22106635,The Blessed Ratmen,Skaven,2,1,0,0,0,0,0,0,0,0,0,1,4
1000437ca7,1,Comfortably Uncomfortable,Dark Elf,Camfinlana,Witch Elf,1,6,22948784,The Blessed Ratmen,Skaven,5,1,1,0,0,2,0,0,0,0,22,0,10
1000437ca7,1,Comfortably Uncomfortable,Dark Elf,Andtin,Blitzer,1,2,22106632,The Blessed Ratmen,Skaven,11,3,1,1,0,0,0,0,0,0,0,0,7
1000437ca7,1,Comfortably Uncomfortable,Dark Elf,Caeldar,Blitzer,1,3,22106629,The Blessed Ratmen,Skaven,5,0,0,0,0,1,0,0,0,0,22,0,5
1000437ca7,1,Comfortably Uncomfortable,Dark Elf,Gedthar,Lineman,1,3,22106638,The Blessed Ratmen,Skaven,4,1,0,0,0,1,0,0,0,0,12,0,6
1000437ca7,1,Comfortably Uncomfortable,Dark Elf,Ithbrior,Lineman,2,0,22106633,The Blessed Ratmen,Skaven,3,2,1,0,0,0,0,0,0,0,2,0,4
1000437b42,1,Zyggies Ziganauts,Chaos Dwarf,John Sheradin,Blocker,1,7,22819460,Lactose_Intolerance,Skaven,2,1,0,1,0,0,0,0,0,0,0,0,3
1000437b42,1,Zyggies Ziganauts,Chaos Dwarf,Lee Adama,Blocker,1,0,22819459,Lactose_Intolerance,Skaven,7,2,2,0,0,0,0,0,0,0,0,0,5
1000437b42,1,Zyggies Ziganauts,Chaos Dwarf,Spock,Hobgoblin,1,0,22819463,Lactose_Intolerance,Skaven,0,1,0,0,0,0,0,0,0,0,0,0,1
1000437b42,1,Zyggies Ziganauts,Chaos Dwarf,Starbuck,Blocker,1,0,22819458,Lactose_Intolerance,Skaven,6,1,0,0,0,0,0,0,0,0,0,0,3
1000437b42,1,Zyggies Ziganauts,Chaos Dwarf,Giaus Boltar,Hobgoblin,1,0,22819464,Lactose_Intolerance,Skaven,1,0,0,0,0,0,0,0,0,0,0,0,1
1000437b42,1,Zyggies Ziganauts,Chaos Dwarf,Capt. Picard,Bull Centaur,1,3,22819456,Lactose_Intolerance,Skaven,3,0,0,0,0,1,0,0,0,0,36,0,5
1000437b42,1,Zyggies Ziganauts,Chaos Dwarf,Spaceman Kosh,Blocker,1,2,22819461,Lactose_Intolerance,Skaven,5,2,0,1,0,0,0,0,0,0,0,1,5
1000437b42,1,Zyggies Ziganauts,Chaos Dwarf,Benjamin Sisko,Blocker,1,2,22819457,Lactose_Intolerance,Skaven,6,2,0,1,0,0,0,0,0,0,0,0,4
1000437b42,1,Zyggies Ziganauts,Chaos Dwarf,William T Riker,Hobgoblin,1,0,22819478,Lactose_Intolerance,Skaven,1,0,0,0,0,0,0,0,0,0,0,0,1
1000437b42,1,Zyggies Ziganauts,Chaos Dwarf,James T Kirk,Blocker,1,0,22819462,Lactose_Intolerance,Skaven,4,1,0,0,0,0,0,0,0,0,0,0,2
1000437b42,1,Zyggies Ziganauts,Chaos Dwarf,Admiral Kane,Hobgoblin,1,0,22819465,Lactose_Intolerance,Skaven,1,1,1,0,0,0,0,0,0,0,0,0,3
1000437b42,1,Lactose_Intolerance,Skaven,Edelpilz,Lineman,1,5,16550480,Zyggies Ziganauts,Chaos Dwarf,2,0,0,0,0,0,0,0,0,0,0,0,1
1000437b42,1,Lactose_Intolerance,Skaven,Essex Comte,Gutter Runner,1,4,16550475,Zyggies Ziganauts,Chaos Dwarf,0,0,0,0,0,1,1,6,0,0,68,0,8
1000437b42,1,Lactose_Intolerance,Skaven,Ellington,Lineman,1,0,16550479,Zyggies Ziganauts,Chaos Dwarf,3,0,0,0,0,0,0,0,0,0,0,0,1
1000437b42,1,Lactose_Intolerance,Skaven,Echo Mountain,Storm Vermin,1,0,16550471,Zyggies Ziganauts,Chaos Dwarf,14,2,0,0,0,0,0,0,0,0,0,0,4
1000437b42,1,Lactose_Intolerance,Skaven,El Trigal Manchego,Gutter Runner,1,0,16550474,Zyggies Ziganauts,Chaos Dwarf,0,0,0,0,0,0,0,0,0,0,0,0,0
1000437b42,1,Lactose_Intolerance,Skaven,Etorki,Lineman,1,0,16550481,Zyggies Ziganauts,Chaos Dwarf,0,0,0,0,0,0,0,0,0,0,0,0,0
1000437b42,1,Lactose_Intolerance,Skaven,Edith,Storm Vermin,1,0,16550472,Zyggies Ziganauts,Chaos Dwarf,9,0,0,0,0,0,0,0,0,0,0,0,2
1000437b42,1,Lactose_Intolerance,Skaven,Esbareich,Lineman,1,0,16550477,Zyggies Ziganauts,Chaos Dwarf,3,1,1,0,0,0,0,0,0,0,0,0,3
1000437b42,1,Lactose_Intolerance,Skaven,Edam,Lineman,1,0,16550478,Zyggies Ziganauts,Chaos Dwarf,1,0,0,0,0,0,0,0,0,0,0,0,1
1000437b42,1,Lactose_Intolerance,Skaven,Etzy Ketzy,Gutter Runner,1,6,16550476,Zyggies Ziganauts,Chaos Dwarf,0,0,0,0,0,2,0,0,1,0,84,0,10
1000437b42,1,Lactose_Intolerance,Skaven,Emmental,Rat Ogre,1,0,16550473,Zyggies Ziganauts,Chaos Dwarf,5,2,1,0,0,0,0,0,0,0,0,0,3
10004389cb,1,The Inevitably Dead,Elven Union,Spock,Lineman,1,5,22471910,Toon Guardians,Khemri,0,0,0,0,0,0,0,0,0,0,0,0,0
10004389cb,1,The Inevitably Dead,Elven Union,Leonardo DiCaprio,Blitzer,1,5,22471901,Toon Guardians,Khemri,8,1,0,1,0,1,0,0,0,0,4,0,8
10004389cb,1,The Inevitably Dead,Elven Union,The Sole Black Guy,Lineman,1,0,22471906,Toon Guardians,Khemri,0,0,0,0,0,0,0,0,0,0,0,0,0
10004389cb,1,The Inevitably Dead,Elven Union,Hans Gruber,Lineman,1,0,22471907,Toon Guardians,Khemri,0,0,0,0,0,0,0,0,0,0,0,0,0
10004389cb,1,The Inevitably Dead,Elven Union,The Redshirt,Lineman,1,0,22471905,Toon Guardians,Khemri,0,0,0,0,0,0,0,0,0,0,0,0,0
10004389cb,1,The Inevitably Dead,Elven Union,Mufasa,Thrower,1,3,22471904,Toon Guardians,Khemri,3,2,1,1,0,0,1,6,0,0,2,0,8
10004389cb,1,The Inevitably Dead,Elven Union,Sean Bean,Blitzer,1,0,22471900,Toon Guardians,Khemri,8,3,1,0,0,0,0,0,0,0,0,1,7
10004389cb,1,The Inevitably Dead,Elven Union,Kenny,Catcher,1,0,22471902,Toon Guardians,Khemri,2,0,0,0,0,0,0,0,1,0,20,0,4
10004389cb,1,The Inevitably Dead,Elven Union,Bambi's Mum,Catcher,1,0,22471903,Toon Guardians,Khemri,0,1,0,0,0,0,0,0,0,0,58,0,3
10004389cb,1,The Inevitably Dead,Elven Union,Han Solo,Lineman,1,0,22471909,Toon Guardians,Khemri,0,0,0,0,0,0,0,0,0,0,0,0,0
10004389cb,1,The Inevitably Dead,Elven Union,Oberyn Martell,Lineman,1,0,22471908,Toon Guardians,Khemri,1,0,0,0,0,0,0,0,0,0,0,0,1
10004389cb,1,Toon Guardians,Khemri,Scarabs Bunny,Blitz Ra,1,5,22389197,The Inevitably Dead,Elven Union,4,0,0,0,0,0,0,0,0,0,0,0,1
10004389cb,1,Toon Guardians,Khemri,Marvin the Martyrium,Skeleton,1,0,22389201,The Inevitably Dead,Elven Union,1,1,1,0,0,0,0,0,0,0,0,0,3
10004389cb,1,Toon Guardians,Khemri,Tumulusian Devil,Tomb Guardian,1,0,22389195,The Inevitably Dead,Elven Union,6,1,1,0,0,0,0,0,0,0,0,0,4
10004389cb,1,Toon Guardians,Khemri,Wile E. Corpse,Skeleton,1,0,22389202,The Inevitably Dead,Elven Union,4,1,0,0,0,0,0,0,0,0,0,0,2
10004389cb,1,Toon Guardians,Khemri,Gravey Gonzales,Skeleton,1,0,22389203,The Inevitably Dead,Elven Union,0,1,0,0,0,0,0,0,0,0,0,0,1
10004389cb,1,Toon Guardians,Khemri,Pyramidy Sam,Tomb Guardian,1,2,22389196,The Inevitably Dead,Elven Union,9,6,1,1,0,0,0,0,0,0,0,0,7
10004389cb,1,Toon Guardians,Khemri,Donald Dead,Skeleton,1,0,22389200,The Inevitably Dead,Elven Union,2,1,1,0,0,0,0,0,0,0,0,0,3
10004389cb,1,Toon Guardians,Khemri,The Tombrunner,Thro Ra,1,0,22389198,The Inevitably Dead,Elven Union,0,0,0,0,0,0,0,0,0,0,76,0,2
10004389cb,1,Toon Guardians,Khemri,Sarcophagus-Doo,Tomb Guardian,1,0,22389194,The Inevitably Dead,Elven Union,6,2,0,0,0,0,0,0,0,0,0,0,3
10004389cb,1,Toon Guardians,Khemri,Fred Tombstone,Tomb Guardian,1,0,22389193,The Inevitably Dead,Elven Union,11,2,0,0,0,0,0,0,0,0,0,0,4
10004389cb,1,Toon Guardians,Khemri,Mickey Mausoleum,Thro Ra,1,0,22389199,The Inevitably Dead,Elven Union,2,1,0,0,0,0,0,0,0,0,0,0,2
1000438807,1,Ghyran Raiders,Nurgle,Mr Throat-Swigger,Pestigor,1,5,21542445,Drop Dead Gore Juice,Necromantic,0,0,0,0,0,0,0,0,0,0,36,0,1
1000438807,1,Ghyran Raiders,Nurgle,Slothire,Beast of Nurgle,3,0,19098476,Drop Dead Gore Juice,Necromantic,6,2,0,0,0,0,0,0,0,0,0,0,3
1000438807,1,Ghyran Raiders,Nurgle,Mouth Breather,Rotter,2,0,19926881,Drop Dead Gore Juice,Necromantic,0,2,1,0,0,0,0,0,0,0,10,0,3
1000438807,1,Ghyran Raiders,Nurgle,Douglas,Rotter,1,0,20940178,Drop Dead Gore Juice,Necromantic,0,0,0,0,0,0,0,0,0,0,0,0,0
1000438807,1,Ghyran Raiders,Nurgle,Hogoil Smelt,Nurgle Warrior,3,0,19041890,Drop Dead Gore Juice,Necromantic,7,3,0,0,0,0,0,0,0,0,0,0,4
1000438807,1,Ghyran Raiders,Nurgle,Quinnon Zed,Nurgle Warrior,1,2,19041892,Drop Dead Gore Juice,Necromantic,3,1,0,1,0,0,0,0,0,0,0,0,3
1000438807,1,Ghyran Raiders,Nurgle,Gaz,Rotter,1,1,20689564,Drop Dead Gore Juice,Necromantic,2,0,0,0,0,0,1,4,0,0,12,0,5
1000438807,1,Ghyran Raiders,Nurgle,Joey Quickstep,Pestigor,3,0,20942271,Drop Dead Gore Juice,Necromantic,2,0,0,0,0,0,0,0,2,0,38,1,8
1000438807,1,Ghyran Raiders,Nurgle,Stace Pillage,Nurgle Warrior,1,0,19041891,Drop Dead Gore Juice,Necromantic,4,0,0,0,0,0,0,0,0,0,0,0,1
1000438807,1,Ghyran Raiders,Nurgle,Luke,Rotter,1,0,20942272,Drop Dead Gore Juice,Necromantic,0,0,0,0,0,0,0,0,0,0,0,0,0
1000438807,1,Ghyran Raiders,Nurgle,Phanack Nanty,Nurgle Warrior,2,0,19041889,Drop Dead Gore Juice,Necromantic,8,1,0,0,0,0,0,0,0,0,0,0,3
1000438807,1,Ghyran Raiders,Nurgle,Garble Ffer-Teeth,Pestigor,4,5,19041893,Drop Dead Gore Juice,Necromantic,11,6,3,1,0,1,0,0,0,0,2,0,14
1000438807,1,Ghyran Raiders,Nurgle,Harry,Rotter,2,0,20689563,Drop Dead Gore Juice,Necromantic,0,0,0,0,0,0,0,0,0,0,0,0,0
1000438807,1,Ghyran Raiders,Nurgle,Ethildon,Rotter,1,1,21542392,Drop Dead Gore Juice,Necromantic,1,1,0,0,0,0,1,6,0,0,4,0,6
1000438807,1,Drop Dead Gore Juice,Necromantic,Toom Uchtan,Zombie,3,5,15246564,Ghyran Raiders,Nurgle,4,1,0,0,0,0,0,0,0,0,0,0,2
1000438807,1,Drop Dead Gore Juice,Necromantic,Holly,Werewolf,1,3,20736669,Ghyran Raiders,Nurgle,3,1,0,0,0,1,0,0,0,0,38,0,6
1000438807,1,Drop Dead Gore Juice,Necromantic,Blushing Bill,Zombie,2,0,17057511,Ghyran Raiders,Nurgle,1,0,0,0,0,0,0,0,0,0,0,0,1
1000438807,1,Drop Dead Gore Juice,Necromantic,Ulric the Cold,Wight,4,0,15246556,Ghyran Raiders,Nurgle,2,1,0,0,0,0,0,0,0,0,0,0,2
1000438807,1,Drop Dead Gore Juice,Necromantic,The Great Cheese,Zombie,3,0,15952740,Ghyran Raiders,Nurgle,4,1,0,0,0,0,0,0,0,0,0,0,2
1000438807,1,Drop Dead Gore Juice,Necromantic,Peter Agony,Flesh Golem,3,0,15246559,Ghyran Raiders,Nurgle,6,0,0,0,0,0,0,0,0,0,0,0,2
1000438807,1,Drop Dead Gore Juice,Necromantic,Boris Cain,Zombie,1,0,46,Ghyran Raiders,Nurgle,1,0,0,0,0,0,0,0,0,0,0,0,1
1000438807,1,Drop Dead Gore Juice,Necromantic,Aulus the Deceased,Zombie,1,0,45,Ghyran Raiders,Nurgle,1,0,0,0,0,0,0,0,0,0,0,0,1
1000438807,1,Drop Dead Gore Juice,Necromantic,Mol,Werewolf,4,2,15246555,Ghyran Raiders,Nurgle,4,4,1,1,0,0,0,0,0,0,0,0,5
1000438807,1,Drop Dead Gore Juice,Necromantic,Bartemus the Needy,Flesh Golem,3,0,15246558,Ghyran Raiders,Nurgle,3,0,0,0,0,0,0,0,0,0,0,0,1
1000438807,1,Drop Dead Gore Juice,Necromantic,Herk the Horrible,Zombie,1,0,47,Ghyran Raiders,Nurgle,0,0,0,0,0,0,0,0,0,0,0,0,0
100043806a,1,Death Then Dishonour,Necromantic,Floppycrotch,Zombie,1,5,21397319,Squishy Conquistadors,Wood Elf,0,4,2,0,0,0,0,0,0,0,0,0,4
100043806a,1,Death Then Dishonour,Necromantic,Gumflap Jack,Zombie,2,0,21240980,Squishy Conquistadors,Wood Elf,1,5,1,0,0,0,0,0,0,0,2,0,6
100043806a,1,Death Then Dishonour,Necromantic,Slinkyspine,Ghoul,1,4,22113387,Squishy Conquistadors,Wood Elf,0,0,0,0,0,1,1,14,0,0,76,0,8
100043806a,1,Death Then Dishonour,Necromantic,Limpwrist II,Wight,2,0,19708977,Squishy Conquistadors,Wood Elf,6,3,1,0,0,0,0,0,0,0,0,0,5
100043806a,1,Death Then Dishonour,Necromantic,Cathila,Zombie,1,0,22138574,Squishy Conquistadors,Wood Elf,0,0,0,0,0,0,0,0,0,0,0,0,0
100043806a,1,Death Then Dishonour,Necromantic,Pedro de Alvarado,Zombie,1,0,14,Squishy Conquistadors,Wood Elf,0,0,0,0,0,0,0,0,0,0,0,0,0
100043806a,1,Death Then Dishonour,Necromantic,Cavitron,Zombie,4,0,17079626,Squishy Conquistadors,Wood Elf,1,0,0,0,0,0,0,0,0,0,0,0,1
100043806a,1,Death Then Dishonour,Necromantic,Pillowfist,Wight,3,2,17079620,Squishy Conquistadors,Wood Elf,7,5,1,1,1,0,0,0,0,0,0,0,9
100043806a,1,Death Then Dishonour,Necromantic,Screwloose,Flesh Golem,3,0,17079618,Squishy Conquistadors,Wood Elf,5,1,0,0,0,0,0,0,0,0,0,0,2
100043806a,1,Death Then Dishonour,Necromantic,Jawbroke,Zombie,2,0,17079625,Squishy Conquistadors,Wood Elf,0,0,0,0,0,0,0,0,0,0,0,0,0
100043806a,1,Death Then Dishonour,Necromantic,Rotto,Zombie,2,0,17079622,Squishy Conquistadors,Wood Elf,1,1,0,0,0,0,0,0,0,0,0,0,2
100043806a,1,Death Then Dishonour,Necromantic,Leaky,Werewolf,4,3,17079616,Squishy Conquistadors,Wood Elf,2,0,0,0,0,1,0,0,1,0,14,0,7
100043806a,1,Death Then Dishonour,Necromantic,Fleafur,Werewolf,2,0,22423789,Squishy Conquistadors,Wood Elf,7,2,0,0,0,0,0,0,0,0,0,1,5
100043806a,1,Death Then Dishonour,Necromantic,Dentures,Flesh Golem,3,2,17079619,Squishy Conquistadors,Wood Elf,4,2,1,1,0,0,0,0,0,0,0,0,4
100043806a,1,Squishy Conquistadors,Wood Elf,Hernán Cortés,Wardancer,3,5,19708652,Death Then Dishonour,Necromantic,3,0,0,0,0,0,0,0,0,0,0,0,1
100043806a,1,Squishy Conquistadors,Wood Elf,Lithorvir,Lineman,1,0,47,Death Then Dishonour,Necromantic,1,1,0,0,0,0,0,0,0,0,0,0,2
100043806a,1,Squishy Conquistadors,Wood Elf,Fernando de Magallanes,Treeman,3,2,19708655,Death Then Dishonour,Necromantic,5,1,0,1,0,0,0,0,0,0,0,0,3
100043806a,1,Squishy Conquistadors,Wood Elf,Lope de Aguirre,Wardancer,2,0,21272290,Death Then Dishonour,Necromantic,6,0,0,0,0,0,0,0,0,0,0,0,2
100043806a,1,Squishy Conquistadors,Wood Elf,Vasco Núñez de Balboa,Catcher,5,0,19708654,Death Then Dishonour,Necromantic,0,0,0,0,0,0,0,0,0,0,40,0,1
100043806a,1,Squishy Conquistadors,Wood Elf,God´s Wrath Aguirre,Catcher,3,1,22204671,Death Then Dishonour,Necromantic,0,0,0,0,0,0,1,12,0,0,24,0,4
100043806a,1,Squishy Conquistadors,Wood Elf,Juan Ponce de León,Catcher,1,3,22962558,Death Then Dishonour,Necromantic,0,0,0,0,0,1,0,0,0,0,12,0,4
100043806a,1,Squishy Conquistadors,Wood Elf,Fyanna,Lineman,1,6,45,Death Then Dishonour,Necromantic,2,0,0,0,0,2,0,0,1,0,28,0,10
100043806a,1,Squishy Conquistadors,Wood Elf,Hëund,Lineman,1,0,46,Death Then Dishonour,Necromantic,2,0,0,0,0,0,0,0,0,0,0,0,1
100043806a,1,Squishy Conquistadors,Wood Elf,Pedro de Alvarado,Lineman,2,0,19708717,Death Then Dishonour,Necromantic,1,1,1,0,0,0,0,0,0,0,0,0,3
100043806a,1,Squishy Conquistadors,Wood Elf,Hasnilee,Lineman,1,0,44,Death Then Dishonour,Necromantic,1,0,0,0,0,0,0,0,0,0,0,0,1
1000438435,1,Infâme,Brettonian,Charles de Gransette,Blitzer,2,5,22098532,16 Turns Of Headache,Dwarf,6,1,0,0,0,0,0,0,0,0,0,0,3
1000438435,1,Infâme,Brettonian,Handsome James,Lineman,1,0,22098468,16 Turns Of Headache,Dwarf,1,0,0,0,0,0,0,0,0,0,0,0,1
1000438435,1,Infâme,Brettonian,Enguerrand de Bastonne,Blocker,1,0,22460537,16 Turns Of Headache,Dwarf,4,0,0,0,0,0,0,0,0,0,2,0,2
1000438435,1,Infâme,Brettonian,Clotaire de Desfleuve,Blocker,1,0,22098473,16 Turns Of Headache,Dwarf,7,0,0,0,0,0,0,0,0,0,0,0,2
1000438435,1,Infâme,Brettonian,Charles d'Artois,Blitzer,1,3,22174977,16 Turns Of Headache,Dwarf,7,1,0,0,0,1,0,0,0,0,26,0,7
1000438435,1,Infâme,Brettonian,Old Scratcher,Lineman,1,0,22098467,16 Turns Of Headache,Dwarf,2,0,0,0,0,0,0,0,0,0,0,0,1
1000438435,1,Infâme,Brettonian,Eudes de Brionne,Blocker,2,0,22098472,16 Turns Of Headache,Dwarf,2,0,0,0,0,0,0,0,0,0,0,0,1
1000438435,1,Infâme,Brettonian,Childebert de Quenelles,Blitzer,2,0,22098549,16 Turns Of Headache,Dwarf,5,0,0,0,0,0,0,0,0,0,0,0,1
1000438435,1,Infâme,Brettonian,Tancred de Brienne,Blitzer,2,0,22098533,16 Turns Of Headache,Dwarf,4,1,0,0,0,0,0,0,0,0,20,0,3
1000438435,1,Infâme,Brettonian,Fat Sniffer,Lineman,1,0,22215114,16 Turns Of Headache,Dwarf,4,0,0,0,0,0,0,0,0,0,0,0,1
1000438435,1,Infâme,Brettonian,Fat Bert,Lineman,1,0,22215115,16 Turns Of Headache,Dwarf,1,0,0,0,0,0,0,0,0,0,0,0,1
1000438435,1,Infâme,Brettonian,Gauthier de Quenelles,Blocker,2,0,22098474,16 Turns Of Headache,Dwarf,3,0,0,0,0,0,0,0,0,0,0,0,1
1000438435,1,16 Turns Of Headache,Dwarf,Drakur,Longbeard,1,5,22075452,Infâme,Brettonian,7,2,1,0,0,0,0,0,0,0,0,0,4
1000438435,1,16 Turns Of Headache,Dwarf,Lokarn,Longbeard,1,0,22075477,Infâme,Brettonian,7,1,0,0,0,0,0,0,0,0,0,0,3
1000438435,1,16 Turns Of Headache,Dwarf,Akund,Longbeard,1,2,22075453,Infâme,Brettonian,12,3,0,1,1,0,0,0,0,0,0,0,8
1000438435,1,16 Turns Of Headache,Dwarf,PLAYER_NAMES_CHAMPION_FLINT_FALLBACK,Unknown playertype,1,0,48,Infâme,Brettonian,0,0,0,0,0,0,0,0,0,0,0,0,0
1000438435,1,16 Turns Of Headache,Dwarf,Dai,Blitzer,1,0,22075456,Infâme,Brettonian,6,0,0,0,0,0,0,0,0,0,0,0,2
1000438435,1,16 Turns Of Headache,Dwarf,Kadan,Longbeard,2,0,22075454,Infâme,Brettonian,6,0,0,0,0,0,0,0,0,0,0,0,2
1000438435,1,16 Turns Of Headache,Dwarf,Gronti Dok-Troll,Troll Slayer,3,4,22075459,Infâme,Brettonian,13,7,1,2,0,0,0,0,0,0,0,1,12
1000438435,1,16 Turns Of Headache,Dwarf,Kazir,Longbeard,1,0,22075451,Infâme,Brettonian,9,0,0,0,0,0,0,0,0,0,0,0,2
1000438435,1,16 Turns Of Headache,Dwarf,Krural,Runner,2,6,22075460,Infâme,Brettonian,0,0,0,0,0,2,0,0,0,0,90,0,8
1000438435,1,16 Turns Of Headache,Dwarf,Zornrim,Longbeard,1,0,22075455,Infâme,Brettonian,6,2,2,0,0,0,0,0,0,0,0,0,5
1000438435,1,16 Turns Of Headache,Dwarf,Svenrom,Longbeard,1,0,22075476,Infâme,Brettonian,8,1,0,0,0,0,0,0,0,0,0,0,3
1000438435,1,16 Turns Of Headache,Dwarf,Skuor,Blitzer,1,0,22075457,Infâme,Brettonian,7,1,0,0,0,0,0,0,0,0,0,0,3
100043871e,1,Hollywood Martial Law,Kislev Circus,Tony Jaa,Lineman,1,5,21899228,Clawtimore Rams,Chaos,3,1,1,0,0,0,0,0,0,0,0,0,3
100043871e,1,Hollywood Martial Law,Kislev Circus,Michael Jai White,Lineman,1,0,21899229,Clawtimore Rams,Chaos,3,2,1,0,0,0,0,0,1,0,0,0,5
100043871e,1,Hollywood Martial Law,Kislev Circus,Donnie Yen,Catcher,1,1,21899225,Clawtimore Rams,Chaos,0,0,0,0,0,0,1,4,0,0,40,0,4
100043871e,1,Hollywood Martial Law,Kislev Circus,Robin Shou,Lineman,1,0,21899313,Clawtimore Rams,Chaos,1,0,0,0,0,0,0,0,0,0,0,0,1
100043871e,1,Hollywood Martial Law,Kislev Circus,Bolo Yeung,Lineman,1,0,22788891,Clawtimore Rams,Chaos,5,2,1,0,0,0,0,0,0,0,0,0,3
100043871e,1,Hollywood Martial Law,Kislev Circus,Bruce Lee,Blitzer,1,3,21899223,Clawtimore Rams,Chaos,3,0,0,0,0,1,0,0,0,0,16,1,7
100043871e,1,Hollywood Martial Law,Kislev Circus,Gary Daniels,Lineman,1,1,22654976,Clawtimore Rams,Chaos,8,0,0,0,0,0,1,2,1,0,12,0,8
100043871e,1,Hollywood Martial Law,Kislev Circus,Chuck Norris,Blitzer,1,0,21899224,Clawtimore Rams,Chaos,6,1,1,0,0,0,0,0,0,0,0,0,4
100043871e,1,Hollywood Martial Law,Kislev Circus,Scott Adkins,Lineman,1,0,21899226,Clawtimore Rams,Chaos,2,0,0,0,0,0,0,0,0,0,0,0,1
100043871e,1,Hollywood Martial Law,Kislev Circus,Gordon Liu,Lineman,1,0,21899264,Clawtimore Rams,Chaos,2,1,0,0,0,0,0,0,0,0,0,0,2
100043871e,1,Hollywood Martial Law,Kislev Circus,Mark Dacascos,Lineman,1,0,21899314,Clawtimore Rams,Chaos,1,0,0,0,0,0,0,0,0,0,0,0,1
100043871e,1,Clawtimore Rams,Chaos,Lollagor,Beastman,1,7,22176657,Hollywood Martial Law,Kislev Circus,2,4,1,1,0,0,0,0,0,0,12,0,6
100043871e,1,Clawtimore Rams,Chaos,Scarlagor Forktongue,Beastman,1,0,22176662,Hollywood Martial Law,Kislev Circus,3,0,0,0,0,0,0,0,0,0,0,0,1
100043871e,1,Clawtimore Rams,Chaos,Katlett,Beastman,1,0,22176663,Hollywood Martial Law,Kislev Circus,1,0,0,0,0,0,0,0,0,0,2,0,2
100043871e,1,Clawtimore Rams,Chaos,Failand,Beastman,1,0,22176661,Hollywood Martial Law,Kislev Circus,3,1,0,0,0,0,0,0,0,0,0,0,2
100043871e,1,Clawtimore Rams,Chaos,Skellebone,Beastman,1,0,22176658,Hollywood Martial Law,Kislev Circus,3,2,0,0,0,0,0,0,0,0,0,0,2
100043871e,1,Clawtimore Rams,Chaos,Benagor,Beastman,1,0,22176538,Hollywood Martial Law,Kislev Circus,5,0,0,0,0,0,0,0,0,0,0,0,1
100043871e,1,Clawtimore Rams,Chaos,Grashnak Four-Horn,Beastman,1,0,22176686,Hollywood Martial Law,Kislev Circus,2,0,0,0,0,0,0,0,0,0,0,0,1
100043871e,1,Clawtimore Rams,Chaos,Doctagor,Beastman,1,2,22176660,Hollywood Martial Law,Kislev Circus,4,1,0,1,0,0,0,0,0,0,10,0,4
100043871e,1,Clawtimore Rams,Chaos,Lord Slugtongue,Beastman,1,3,22176656,Hollywood Martial Law,Kislev Circus,4,1,1,0,0,1,0,0,0,0,36,0,7
100043871e,1,Clawtimore Rams,Chaos,U'zhul,Beastman,1,0,22176515,Hollywood Martial Law,Kislev Circus,2,0,0,0,0,0,0,0,0,0,0,0,1
100043871e,1,Clawtimore Rams,Chaos,Desticado,Minotaur,1,2,22176537,Hollywood Martial Law,Kislev Circus,11,3,0,1,0,0,0,0,0,0,0,0,6
100043871e,1,Clawtimore Rams,Chaos,Aereo,Beastman,1,0,22176659,Hollywood Martial Law,Kislev Circus,2,1,0,0,0,0,0,0,0,0,0,0,2
1000438442,1,Ratz Off To Ya,Skaven,Dr. Ian Black II,Gutter Runner,4,5,9857360,Gloom & Zoom,Necromantic,0,0,0,0,0,0,0,0,0,0,0,0,0
1000438442,1,Ratz Off To Ya,Skaven,Roy Teppert IV,Lineman,2,2,20494687,Gloom & Zoom,Necromantic,7,1,0,1,0,0,0,0,0,0,0,0,4
1000438442,1,Ratz Off To Ya,Skaven,Gary Friendly,Lineman,5,0,8311475,Gloom & Zoom,Necromantic,5,5,2,0,0,0,0,0,0,0,0,0,6
